CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
22070,NULL,Eduardo,J,Brown,NULL,2823 Pheasant Court,NULL,Colma,California,United States,94014,317-555-0129,1983-07-02,Bachelors,Management,M,M,1,3,0,0,102869,2017-03-06
13303,NULL,Jonathan,NULL,Martinez,NULL,5896 Mt. Dell,NULL,Oak Bay,British Columbia,Canada,V8P,507-555-0129,1975-10-04,High School,Skilled Manual,M,M,1,1,1,2,62293,2017-03-06
27822,NULL,Jerry,L,Lal,NULL,3663 Palm Avenue,NULL,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0156,1982-03-18,Partial College,Manual,M,S,0,1,0,0,34607,2017-03-06
14908,NULL,Morgan,A,Mitchell,NULL,2627 Holiday Hills Drive,NULL,Bremerton,Washington,United States,98312,971-555-0198,1976-07-09,Partial College,Skilled Manual,F,M,1,2,1,2,53042,2017-03-06
27981,NULL,Aimee,R,Hu,NULL,9748 Sutherland Dr,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0141,1991-02-03,Bachelors,Management,F,S,0,1,0,0,106195,2017-03-06
15995,NULL,Kaitlyn,L,Johnson,NULL,6432 Maywood Ln.,NULL,Downey,California,United States,90241,747-555-0147,1972-05-26,Partial College,Management,F,M,1,2,0,2,106360,2017-03-06
23808,NULL,Spencer,NULL,Perry,NULL,6836 Somerset Pl.,NULL,Lincoln Acres,California,United States,91950,671-555-0133,1978-05-08,Partial College,Management,M,M,1,2,1,1,110288,2017-03-06
18679,NULL,Seth,C,Wood,NULL,2306 Hillridge Way,NULL,Renton,Washington,United States,98055,313-555-0183,1992-07-26,Graduate Degree,Management,M,S,0,1,0,0,112590,2017-03-06
23721,NULL,John,M,Clark,NULL,5301 Northwood Drive,NULL,Downey,California,United States,90241,668-555-0134,1969-07-23,Partial College,Manual,M,M,1,0,1,2,30844,2017-03-06
21351,NULL,James,NULL,Coleman,NULL,7798 Longbrood Way,NULL,Lakewood,California,United States,90712,387-555-0129,1960-07-27,Graduate Degree,Management,M,M,1,2,0,3,109611,2017-03-06
17867,NULL,Stephanie,NULL,Sanchez,NULL,9111 Almondwood Drive,NULL,Sooke,British Columbia,Canada,V0,934-555-0160,1987-01-06,Partial College,Management,F,S,1,2,0,0,111685,2017-03-06
16907,NULL,Sarah,J,Hall,NULL,8836 First Ave.,NULL,National City,California,United States,91950,195-555-0135,1959-03-21,Graduate Degree,Manual,F,S,1,0,1,1,30259,2017-03-06
20288,NULL,Jeremiah,NULL,Edwards,NULL,6510 Hacienda Drive,NULL,Imperial Beach,California,United States,91932,109-555-0143,1996-01-23,Partial College,Clerical,M,S,0,2,0,0,82339,2017-03-06
22874,NULL,Drew,NULL,Anand,NULL,1117 Ashford Court,NULL,Burien,Washington,United States,98168,257-555-0161,1981-10-10,High School,Clerical,M,S,1,1,0,0,87633,2017-03-06
20681,NULL,Walter,L,Moreno,NULL,3413 Sequoia Woods Pl.,NULL,Burlingame,California,United States,94010,508-555-0110,1989-04-28,Graduate Degree,Clerical,M,S,0,1,0,0,80782,2017-03-06
15370,NULL,Jessica,K,Butler,NULL,2080 Mountain View Dr.,NULL,Lebanon,Oregon,United States,97355,830-555-0114,1976-07-03,Partial College,Skilled Manual,F,M,1,1,0,2,57125,2017-03-06
22593,NULL,Thomas,C,Johnson,NULL,"22, avenue de Malakoff",NULL,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0170,1980-09-16,Bachelors,Skilled Manual,M,S,0,2,0,0,56092,2017-03-06
11884,NULL,Latoya,S,Shen,NULL,2328 Sand View Way,NULL,Ballard,Washington,United States,98107,390-555-0186,1979-04-26,Graduate Degree,Professional,F,M,1,2,0,0,131943,2017-03-06
25021,NULL,Edwin,K,Sharma,NULL,20 Chestnut Ave,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0126,1970-02-04,Partial High School,Skilled Manual,M,M,1,2,0,2,52627,2017-03-06
15982,NULL,Jose,NULL,Evans,NULL,2922 Vista Way,NULL,Beverly Hills,California,United States,90210,959-555-0164,1980-05-22,Partial College,Manual,M,M,1,1,0,2,26331,2017-03-06
19088,NULL,Rafael,L,Kumar,NULL,5405 Glenellen Court,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0197,1994-11-02,Bachelors,Manual,M,S,0,1,0,0,27908,2017-03-06
19331,NULL,Jessie,F,Hu,NULL,Hochstr 8777,NULL,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0193,1985-09-03,High School,Skilled Manual,M,S,0,1,0,0,56751,2017-03-06
16587,NULL,Zachary,NULL,Martinez,NULL,Herzogstr 4662,NULL,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0190,1973-09-11,Bachelors,Manual,M,M,1,1,1,2,32619,2017-03-06
11260,NULL,Katelyn,L,Kelly,NULL,7085 Solano Drive,NULL,Burlingame,California,United States,94010,507-555-0132,1985-04-12,Bachelors,Management,F,M,1,3,0,0,105983,2017-03-06
18687,NULL,Olivia,C,Smith,NULL,7728 Morengo Court,NULL,Burlingame,California,United States,94010,373-555-0118,1991-01-20,Graduate Degree,Professional,F,M,1,1,1,2,128877,2017-03-06
25906,NULL,Crystal,NULL,Zhao,NULL,9896 Walkim Court,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0161,1964-04-02,High School,Skilled Manual,F,S,1,2,1,1,55000,2017-03-06
22969,NULL,Taylor,E,Martin,NULL,1040 Greenbush Drive,NULL,Newton,British Columbia,Canada,V2L3W8,918-555-0185,1995-09-27,High School,Skilled Manual,F,S,0,1,0,0,50910,2017-03-06
29397,NULL,Walter,E,Ramos,NULL,"2408, rue Maillard",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0143,1985-05-14,Partial College,Skilled Manual,M,M,1,2,1,1,57493,2017-03-06
25702,NULL,Evelyn,E,Lopez,NULL,Holzstr 1333,NULL,Essen,Hamburg,Germany,45001,1 (11) 500 555-0171,1962-04-14,Partial College,Clerical,F,S,1,0,1,1,82095,2017-03-06
12346,NULL,Wesley,NULL,Gao,NULL,9266 Trees Drive,NULL,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0115,1995-05-22,Bachelors,Professional,M,S,0,2,0,0,136001,2017-03-06
18272,NULL,Autumn,E,Lin,NULL,4298 Chestnut Ave.,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0138,1987-04-17,Bachelors,Management,F,M,1,3,0,0,104443,2017-03-06
25159,NULL,Katelyn,C,Cooper,NULL,1635 Carmel Dr,NULL,Seattle,Washington,United States,98104,818-555-0126,1984-07-27,Partial College,Skilled Manual,F,S,0,1,0,0,59013,2017-03-06
25368,NULL,Blake,NULL,Baker,NULL,7550 Carzino Ct,# 1,Seattle,Washington,United States,98104,455-555-0126,1979-07-04,Partial College,Skilled Manual,M,S,0,1,0,0,54240,2017-03-06
13369,NULL,Mariah,C,Henderson,NULL,3447 Mozden Lane,NULL,Edmonds,Washington,United States,98020,263-555-0151,1967-08-17,Bachelors,Management,F,M,1,3,0,2,103150,2017-03-06
18059,NULL,Bailey,E,Gonzalez,NULL,4546 Fieldcrest Dr.,NULL,Walla Walla,Washington,United States,99362,934-555-0118,1980-05-14,Partial College,Management,F,M,1,3,1,2,108823,2017-03-06
12522,NULL,Brandy,NULL,Sanchez,NULL,"882, place du Tertre",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0197,1996-09-07,High School,Clerical,F,S,0,2,0,0,77300,2017-03-06
16375,NULL,Gabriella,NULL,Hernandez,NULL,5689 Almondtree Circle,NULL,Spring Valley,California,United States,91977,165-555-0161,1977-08-23,Partial College,Clerical,F,M,1,2,0,1,82308,2017-03-06
17683,NULL,Jenna,NULL,Evans,NULL,9745 Hillridge Way,NULL,Lincoln Acres,California,United States,91950,852-555-0167,1978-01-17,Graduate Degree,Professional,F,S,1,1,0,0,129719,2017-03-06
14990,NULL,Nelson,J,Ramos,NULL,Wallstr 824,NULL,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0160,1996-01-26,Partial College,Manual,M,S,0,0,0,0,36588,2017-03-06
29201,NULL,Kara,E,Jai,NULL,4228 Creekside Drive,NULL,Berkeley,California,United States,94704,976-555-0195,1977-05-18,Partial College,Clerical,F,S,1,3,0,0,81053,2017-03-06
15111,NULL,Leah,NULL,Huang,NULL,"22, rue du Puits Dixme",NULL,Paris,Seine (Paris),France,75002,1 (11) 500 555-0166,1971-09-09,High School,Manual,F,M,1,0,2,2,35160,2017-03-06
25772,NULL,Harold,S,Kapoor,NULL,Bundesallee 7576,NULL,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0196,1976-11-05,High School,Skilled Manual,M,S,1,1,0,0,57655,2017-03-06
12178,NULL,Ethan,NULL,Shan,NULL,9551 Jones Rd,NULL,Portland,Oregon,United States,97205,168-555-0113,1974-05-11,Partial High School,Skilled Manual,M,M,1,2,1,1,61513,2017-03-06
14083,NULL,Nathan,NULL,Lopez,NULL,748 Whitehall Drive,NULL,Kirkland,Washington,United States,98033,239-555-0122,2000-11-03,High School,Skilled Manual,M,M,0,0,0,0,57933,2017-03-06
14281,NULL,Daniel,K,Wilson,NULL,4609 Parkway Drive,NULL,Vancouver,British Columbia,Canada,V7L 4J4,478-555-0188,1993-07-06,Bachelors,Management,M,S,0,2,0,0,104429,2017-03-06
19895,NULL,Ricky,J,Jimenez,NULL,8211 Fremont Street,NULL,Burbank,California,United States,91502,291-555-0134,1972-02-23,High School,Manual,M,M,1,0,0,2,32494,2017-03-06
11137,NULL,Jasmine,A,Taylor,NULL,2457 Matterhorn Court,NULL,Spokane,Washington,United States,99202,557-555-0146,1998-07-20,High School,Skilled Manual,F,M,0,2,0,0,51293,2017-03-06
19042,NULL,Ronnie,W,Cai,NULL,Celler Weg 30,NULL,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0121,1965-05-12,Partial College,Clerical,M,M,1,3,1,2,78805,2017-03-06
14690,NULL,Drew,D,Rai,NULL,Brunnenstr 11,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0193,2000-01-21,Partial High School,Manual,M,S,0,1,0,0,33244,2017-03-06
20331,NULL,Jeremy,NULL,Cox,NULL,4052 Mt. Wilson Way,NULL,Bellingham,Washington,United States,98225,713-555-0188,1982-06-06,Partial College,Manual,M,M,1,1,1,1,30115,2017-03-06
16928,NULL,Bryan,M,Stewart,NULL,7793 Kaski Ln.,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,1966-10-21,Partial College,Skilled Manual,M,S,1,1,1,1,55404,2017-03-06
12013,NULL,Kayla,NULL,Lewis,NULL,7421 Lavetta Way,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0130,1973-03-07,Partial College,Manual,F,S,0,0,0,0,34165,2017-03-06
17530,NULL,Devin,A,Wood,NULL,7521 Partridge Dr.,NULL,Puyallup,Washington,United States,98371,364-555-0114,1976-05-21,High School,Skilled Manual,M,M,1,2,1,2,57132,2017-03-06
27131,NULL,Edgar,M,Madan,NULL,742 Grasswood Ct.,NULL,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0178,1989-08-16,Graduate Degree,Professional,M,S,1,2,0,0,132560,2017-03-06
26110,NULL,James,NULL,Alexander,NULL,9910 North Wateroak Ct,NULL,Burien,Washington,United States,98168,847-555-0149,1974-11-05,High School,Skilled Manual,M,M,1,1,1,2,53062,2017-03-06
13343,NULL,Melanie,G,Bradley,NULL,1732 Pine Creek Way,NULL,Westminster,British Columbia,Canada,V3L 1E7,907-555-0122,1962-09-25,Bachelors,Clerical,F,M,1,0,1,2,79950,2017-03-06
29138,NULL,Eduardo,E,Wood,NULL,1367 Sheppard Way,NULL,Woodland Hills,California,United States,91364,598-555-0125,1983-02-13,Bachelors,Clerical,M,M,1,2,0,1,83167,2017-03-06
22522,NULL,Benjamin,C,Hayes,NULL,Zur Lindung 7,NULL,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0149,1982-04-13,Partial College,Clerical,M,S,1,0,0,0,77729,2017-03-06
18161,NULL,Tanya,M,Sanz,NULL,"67, cours Mirabeau",NULL,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0118,1973-10-07,Partial College,Skilled Manual,F,M,1,1,1,1,54058,2017-03-06
27571,NULL,Shannon,NULL,Gao,NULL,7772 Golden Meadow,NULL,Colma,California,United States,94014,784-555-0116,1979-04-21,Graduate Degree,Clerical,F,M,1,1,0,2,87071,2017-03-06
16500,NULL,Chloe,NULL,Perry,NULL,9196 Landana Dr.,NULL,Renton,Washington,United States,98055,393-555-0113,1995-02-20,High School,Manual,F,S,0,0,0,0,26818,2017-03-06
14881,NULL,Eric,NULL,Griffin,NULL,9127 Pinnacle Drive,NULL,Bremerton,Washington,United States,98312,921-555-0181,1973-11-10,Bachelors,Skilled Manual,M,M,1,0,0,2,52630,2017-03-06
26384,NULL,Jon,J,Zhu,NULL,"29, rue des Grands Champs",NULL,Paris,Seine (Paris),France,75006,1 (11) 500 555-0120,1976-08-03,Partial College,Clerical,M,M,1,2,0,2,83410,2017-03-06
26162,NULL,Toni,NULL,Malhotra,NULL,7367 Wests Way,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,1980-08-10,Partial College,Clerical,F,M,1,2,1,2,83299,2017-03-06
27398,NULL,Alexis,L,Lee,NULL,1006 Deercreek Ln,NULL,Torrance,California,United States,90505,362-555-0194,1963-09-01,Bachelors,Skilled Manual,F,S,1,1,1,1,54201,2017-03-06
13710,NULL,Destiny,M,Harris,NULL,3142 Broadway St.,NULL,Oak Bay,British Columbia,Canada,V8P,923-555-0137,1986-07-14,Graduate Degree,Professional,F,S,1,2,0,0,133136,2017-03-06
21252,NULL,Luis,G,Chen,NULL,3312 Tanager Court,NULL,Metchosin,British Columbia,Canada,V9,743-555-0148,1999-02-16,Partial High School,Skilled Manual,M,S,0,2,0,0,60371,2017-03-06
14911,NULL,Shelby,J,Watson,NULL,2895 Churchill Dr,NULL,Westminster,British Columbia,Canada,V3L 1E7,725-555-0142,1977-02-19,Partial College,Skilled Manual,F,M,1,1,1,2,55220,2017-03-06
22102,NULL,Eduardo,P,Cox,NULL,5253 Harris Court,NULL,Salem,Oregon,United States,97301,936-555-0183,1980-02-08,Partial College,Clerical,M,M,1,1,0,2,85098,2017-03-06
28082,NULL,Nathaniel,R,Peterson,NULL,6237 El Rancho Dr.,NULL,Puyallup,Washington,United States,98371,556-555-0155,1988-08-01,Bachelors,Professional,M,S,1,2,0,0,129013,2017-03-06
29044,NULL,Olivia,L,Wilson,NULL,1869 Pine Hallow Rd.,NULL,Portland,Oregon,United States,97205,443-555-0140,1988-03-02,Bachelors,Management,F,S,0,2,0,0,106013,2017-03-06
26800,NULL,Lauren,NULL,Lewis,NULL,593 Chatworth,NULL,Downey,California,United States,90241,836-555-0132,1996-10-07,Partial College,Clerical,F,S,0,2,0,0,77922,2017-03-06
16392,NULL,Kari,NULL,Raman,NULL,"54, rue de Fontfroide",NULL,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,1988-10-09,Graduate Degree,Management,F,M,1,3,0,0,104734,2017-03-06
11961,NULL,Anne,A,Alvarez,NULL,6318 Merriewood Dr.,NULL,Berkeley,California,United States,94704,297-555-0150,1993-06-24,Partial College,Clerical,F,S,0,2,0,0,83202,2017-03-06
25001,NULL,Clayton,W,Xu,NULL,9115 Arthur Rd.,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,1964-02-26,High School,Skilled Manual,M,M,1,1,1,2,61391,2017-03-06
21494,NULL,Kayla,NULL,Gonzales,NULL,5298 Green View Court,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,534-555-0145,1971-09-09,High School,Clerical,F,S,1,0,0,0,82687,2017-03-06
21128,NULL,Kenneth,NULL,Andersen,NULL,Wertheimer Straße 854,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,1995-06-20,Partial College,Clerical,M,S,0,1,0,0,83361,2017-03-06
15720,NULL,Jaime,NULL,Ramos,NULL,756 Palm Dr,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0159,1994-07-26,Bachelors,Skilled Manual,F,M,0,2,0,0,57161,2017-03-06
15048,NULL,Bonnie,H,Yuan,NULL,6126 Virgil Street,NULL,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0111,1981-06-19,Graduate Degree,Management,F,M,1,3,1,2,109320,2017-03-06
26631,NULL,Isaiah,A,Stewart,NULL,7752 Sunset Meadows Ln.,NULL,Newport Beach,California,United States,92625,765-555-0118,1980-03-01,Partial College,Manual,M,M,1,1,1,2,27866,2017-03-06
20082,NULL,Caroline,NULL,Henderson,NULL,2384 Encinal Place,NULL,Oak Bay,British Columbia,Canada,V8P,115-555-0148,1973-02-24,High School,Skilled Manual,F,S,1,1,0,0,53889,2017-03-06
22147,NULL,Brett,L,Kapoor,NULL,1307 Horseshoe Circle,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0152,1967-04-17,Partial High School,Skilled Manual,M,M,1,0,0,2,53916,2017-03-06
16522,NULL,Casey,NULL,Pal,NULL,2190 Rock Creek Way,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0137,1999-07-05,High School,Skilled Manual,F,M,0,1,0,0,56880,2017-03-06
22201,NULL,Lindsey,R,Luo,NULL,8812 Dianda Dr.,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0144,1977-01-05,High School,Clerical,F,M,1,3,1,2,85533,2017-03-06
25972,NULL,Jocelyn,NULL,Henderson,NULL,3187 Westwood Court,NULL,W. Linn,Oregon,United States,97068,461-555-0112,1983-07-05,Bachelors,Management,F,S,1,1,0,0,109072,2017-03-06
17885,NULL,Julio,NULL,Carlson,NULL,"18, boulevard d´Albi",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0140,1982-01-21,Graduate Degree,Management,M,M,1,4,0,2,110148,2017-03-06
13419,NULL,Lauren,NULL,Coleman,NULL,3747 Likins Avenue,NULL,Bremerton,Washington,United States,98312,123-555-0127,1985-06-23,Partial College,Management,F,M,1,2,1,2,103959,2017-03-06
15827,NULL,Danielle,NULL,Ward,NULL,1201 Ricardo Drive,NULL,Edmonds,Washington,United States,98020,444-555-0142,1999-05-07,High School,Skilled Manual,F,S,0,1,0,0,54230,2017-03-06
26644,NULL,Jenna,E,Hernandez,NULL,4795 Hawthorne Dr.,NULL,Port Orchard,Washington,United States,98366,169-555-0133,1978-04-21,Bachelors,Professional,F,S,1,2,0,0,133903,2017-03-06
20335,NULL,Adam,M,Gonzales,NULL,6121 Pebble Glen Drive,NULL,Colma,California,United States,94014,128-555-0129,1982-05-05,Bachelors,Clerical,M,S,1,1,0,0,79311,2017-03-06
28170,NULL,Isabella,P,Johnson,NULL,2251 Temple Drive,NULL,Glendale,California,United States,91203,941-555-0186,1981-01-21,Partial College,Clerical,F,M,1,2,0,2,84084,2017-03-06
26306,NULL,Kyle,J,Holt,NULL,6685 Norris Court,NULL,Fremont,California,United States,94536,464-555-0163,1989-04-26,Bachelors,Skilled Manual,M,S,0,2,0,0,54821,2017-03-06
14739,NULL,Charles,J,Gonzalez,NULL,9120 Springfield Drive,NULL,La Jolla,California,United States,92806,189-555-0168,1974-09-26,Partial College,Clerical,M,M,1,2,1,2,77748,2017-03-06
19748,NULL,Cory,NULL,Prasad,NULL,4228 Pacheco St.,NULL,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0196,1966-06-21,High School,Manual,M,M,1,0,2,2,27122,2017-03-06
14969,NULL,Julio,E,Vazquez,NULL,Altendorfer Straße 930,NULL,Dresden,Hessen,Germany,1071,1 (11) 500 555-0128,1983-04-06,Partial College,Skilled Manual,M,S,0,0,0,0,62520,2017-03-06
22061,NULL,Jenny,C,Goel,NULL,7156 Rose Dr.,NULL,Cerritos,California,United States,90703,753-555-0135,1998-09-20,Partial College,Skilled Manual,F,S,0,1,0,0,55096,2017-03-06
21464,NULL,Miguel,NULL,Griffin,NULL,7910 Mary Dr.,NULL,Langford,British Columbia,Canada,V9,489-555-0193,1965-04-09,Bachelors,Clerical,M,M,1,2,1,2,83229,2017-03-06
23570,NULL,Deanna,K,Romero,NULL,7047 Terra Granda,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0165,1959-08-03,Bachelors,Skilled Manual,F,M,1,0,0,3,60347,2017-03-06
11259,NULL,Victoria,C,Stewart,NULL,3623 Barquentine Court,NULL,Salem,Oregon,United States,97301,230-555-0139,1985-03-27,Partial College,Manual,F,M,0,0,1,1,27006,2017-03-06
23631,NULL,Colin,R,Wang,NULL,"663, rue de Longchamp",NULL,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0182,1969-03-05,High School,Skilled Manual,M,S,1,0,0,0,56071,2017-03-06
17165,NULL,Isaac,E,Gonzalez,NULL,7509 Sanford St.,NULL,Lakewood,California,United States,90712,110-555-0177,1970-07-14,Partial College,Skilled Manual,M,S,1,0,0,0,51705,2017-03-06
28860,NULL,Ian,M,Anderson,NULL,1296 Bishop Court,NULL,Novato,California,United States,94947,443-555-0192,1986-05-24,Graduate Degree,Clerical,M,M,1,0,1,2,87993,2017-03-06
21309,NULL,Julia,NULL,Anderson,NULL,1093 Gatter Court,NULL,San Gabriel,California,United States,91776,986-555-0182,1975-01-25,Partial College,Clerical,F,M,1,2,0,2,81913,2017-03-06
18266,NULL,Mandy,NULL,Huang,NULL,950 Normal Ave.,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,1983-10-15,Bachelors,Skilled Manual,F,S,0,0,0,0,55838,2017-03-06
26936,NULL,Jaclyn,NULL,He,NULL,Brunnenstr 95,NULL,Dresden,Hessen,Germany,1071,1 (11) 500 555-0184,1979-02-21,Partial College,Manual,F,S,0,1,0,0,32924,2017-03-06
19540,NULL,Jade,R,Richardson,NULL,4598 Rhea Ct,NULL,Kirkland,Washington,United States,98033,207-555-0172,1979-10-03,Bachelors,Professional,F,M,1,2,2,2,136633,2017-03-06
23475,NULL,Richard,NULL,Martin,NULL,2354 Crown Ct,NULL,Bremerton,Washington,United States,98312,132-555-0165,1954-07-15,Graduate Degree,Manual,M,M,1,1,0,3,28954,2017-03-06
15557,NULL,Nathaniel,NULL,Murphy,NULL,105 Woodruff Ln.,NULL,Oakland,California,United States,94611,222-555-0198,1980-08-14,Partial College,Clerical,M,M,1,1,0,1,78271,2017-03-06
28144,NULL,Noah,NULL,Phillips,NULL,5995 Olivera Rd.,NULL,Yakima,Washington,United States,98901,730-555-0157,1994-08-23,Partial College,Skilled Manual,M,S,0,0,0,0,54082,2017-03-06
25222,NULL,Tamara,A,Kumar,NULL,5722 Hemlock Ave.,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,1981-04-21,Partial College,Management,F,S,1,2,0,0,102019,2017-03-06
24481,NULL,Dennis,K,Sun,NULL,3697 W St.,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0168,1978-07-17,Bachelors,Skilled Manual,M,M,1,1,0,2,58336,2017-03-06
26137,NULL,Joshua,A,Clark,NULL,2467 Clearland Circle,NULL,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,1987-04-08,Bachelors,Management,M,M,1,2,0,0,106235,2017-03-06
28577,NULL,Austin,NULL,Harris,NULL,6659 Poplar Street,NULL,Issaquah,Washington,United States,98027,593-555-0113,1986-05-08,Graduate Degree,Professional,M,M,1,1,0,2,132506,2017-03-06
22223,NULL,Gabrielle,NULL,Parker,NULL,6857 Medina Drive,NULL,Mill Valley,California,United States,94941,213-555-0111,1977-04-11,Partial College,Skilled Manual,F,M,1,0,2,2,61547,2017-03-06
16903,NULL,Ian,P,Wright,NULL,4113 Pershing Dr,NULL,Santa Cruz,California,United States,95062,502-555-0164,1958-08-02,Graduate Degree,Professional,M,S,1,2,1,1,134871,2017-03-06
12277,NULL,Beth,A,Ortega,NULL,4698 Royal Oak Rd.,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0194,1989-04-22,High School,Skilled Manual,F,S,0,1,0,0,51970,2017-03-06
23849,NULL,Alexis,NULL,Simmons,NULL,3803 Frayne Lane,NULL,Marysville,Washington,United States,98270,399-555-0195,1991-01-04,Graduate Degree,Professional,F,S,1,3,0,0,129017,2017-03-06
27965,NULL,Meredith,NULL,Gomez,NULL,5175 Elm Rd.,NULL,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0111,1969-05-13,High School,Skilled Manual,F,S,1,1,0,0,51980,2017-03-06
18258,NULL,Cassie,M,Chander,NULL,3747 W. Landing Avenue,NULL,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0132,1988-04-23,Bachelors,Management,F,S,0,1,0,0,107530,2017-03-06
15469,NULL,Fernando,L,Williams,NULL,7172 Parkway Drive,NULL,Santa Cruz,California,United States,95062,133-555-0176,1990-10-28,Graduate Degree,Clerical,M,M,1,1,0,1,80444,2017-03-06
24412,NULL,Angelica,NULL,Patterson,NULL,8544 Dewing Avenue,NULL,Coronado,California,United States,92118,845-555-0113,1982-09-01,Partial College,Management,F,S,1,2,0,0,105715,2017-03-06
29260,NULL,Ricky,S,Carlson,NULL,3177 Dover Way,NULL,Colma,California,United States,94014,208-555-0112,1955-05-27,Graduate Degree,Clerical,M,S,1,0,0,1,77151,2017-03-06
19547,NULL,Lauren,A,Patterson,NULL,6097 Mt. Mckinley Ct.,NULL,Imperial Beach,California,United States,91932,601-555-0132,1978-02-15,Bachelors,Clerical,F,M,1,1,0,2,81669,2017-03-06
28680,NULL,Hannah,R,Brown,NULL,8358 Lightwood Drive,NULL,Milwaukie,Oregon,United States,97222,956-555-0121,1986-10-09,Graduate Degree,Clerical,F,S,0,2,0,0,81432,2017-03-06
21877,NULL,Clarence,NULL,Xu,NULL,6403 Madhatter Circle,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0112,1996-08-13,Bachelors,Manual,M,S,0,0,0,0,34298,2017-03-06
